PacketCounter,SampleTimeFine,Euler_X,Euler_Y,Euler_Z,Acc_X,Acc_Y,Acc_Z,Gyr_X,Gyr_Y,Gyr_Z,
203,83264022,-69.7243576,-0.577829063,171.5641632,3.165127993,-11.932127,4.159289837,-4.701173306,-7.47371769,-26.42596436, 
204,83280689,-69.21646881,-0.76107955,171.5128479,1.325077534,-7.490768909,4.476509571,30.4921608,-0.657557189,-10.95500088, 
205,83297356,-68.37750244,-0.813287914,171.5749359,-0.230120987,-7.393111706,5.22627449,50.41630173,-4.288026333,-1.127698779, 
206,83314023,-67.61541748,-1.03483808,171.6376495,-0.864346445,-8.280341148,4.168869972,45.78224945,-8.15152359,-10.45868301, 
207,83330690,-67.06616211,-1.190704823,171.7295532,-1.040457606,-8.200883865,3.229179859,33.05353546,-8.37557888,-6.053970814, 
208,83347357,-66.83946228,-1.262444258,171.8742065,-0.443166196,-8.601763725,2.673802853,13.79240608,-9.358376503,-0.123389304, 
209,83364024,-66.81346893,-1.295737863,172.0209045,0.165758163,-8.839030266,2.257691622,1.776939154,-8.56440258,2.056706667, 
210,83380691,-66.93779755,-1.344497919,172.1430664,0.19767651,-9.00039196,2.088076115,-7.24815321,-7.576035023,0.6104213, 
211,83397358,-67.0022583,-1.423239112,172.2373047,0.071674332,-9.241147995,2.452199936,-3.664870262,-6.737819195,-1.721801281, 
212,83414025,-66.83014679,-1.518547177,172.3378143,-0.131260544,-9.179958344,3.177638531,10.56658268,-7.473892689,-2.489684105, 
213,83430692,-66.40460968,-1.650020719,172.4628296,-0.434388638,-9.273191452,3.606997967,25.83354568,-9.698147774,-3.864147902, 
214,83447359,-65.72266388,-1.815244913,172.5864716,-0.841659367,-9.720453262,4.045138836,41.23921967,-10.48854637,-5.658714771, 
215,83464026,-64.66708374,-1.993016601,172.7270966,-1.049512744,-9.962337494,4.798325062,63.72015381,-11.82457447,-5.76252079, 
216,83480693,-63.1327858,-2.152061224,172.91185,-1.103282928,-9.695102692,5.390433788,92.56288147,-13.84783077,-3.323900938, 
217,83497360,-61.06776047,-2.247373343,173.1810303,-1.266368508,-8.668953896,5.443412781,124.6198654,-16.64818764,2.861014843, 
218,83514027,-58.48223114,-2.120014668,173.5584717,-1.379354835,-7.308690071,4.900865078,156.0863495,-15.42730713,18.35073662, 
219,83530694,-55.47706985,-1.727196455,174.0331726,-1.734768391,-6.598752022,4.849078655,181.3519135,-10.75731468,35.62326431, 
220,83547361,-51.89377975,-1.060330153,174.5990906,-1.982979536,-6.232697964,4.732739925,215.9058075,-3.407902002,52.6865654, 
221,83564028,-47.70992279,-0.07806813,175.2841034,-2.274291277,-5.081138611,4.158287525,251.5240173,6.876871109,71.87762451, 
222,83580695,-43.18009567,1.27112031,176.0810394,-2.327277422,-4.112179279,3.149844885,271.37677,22.93025208,91.55779266, 
223,83597362,-38.54833984,2.92099452,176.9936523,-2.507670403,-3.535499334,2.811074018,275.9973145,39.23666,106.4736786, 
224,83614029,-34.22066498,4.824584484,178.0366211,-2.95423007,-2.691437244,2.919109344,255.54216,55.04961395,118.3288498, 
225,83630696,-30.4095726,6.937805653,179.2623901,-3.328162432,-2.28609848,3.302635431,221.2487335,68.13632202,129.9134827, 
226,83647363,-27.21442032,9.246499062,-179.184021,-3.532477617,-1.584410429,3.775830984,178.7144012,76.93440247,147.9169312, 
227,83664030,-24.73841286,11.77591515,-177.3264923,-3.223380804,-0.915912032,3.787888765,128.3530121,88.42453766,165.2681122, 
228,83680697,-23.37267494,14.42407703,-175.2732849,-3.727396011,-0.929536939,4.347297668,54.14776611,96.13207245,174.6080017, 
229,83697364,-23.59802437,17.10125732,-173.0090332,-5.348844528,-1.046893835,4.929593563,-50.28794098,95.13839722,184.1921387, 
230,83714031,-25.33157539,19.74801064,-170.5578461,-6.569211006,-2.189817667,4.857901096,-150.3387604,86.64177704,193.0131073, 
231,83730698,-28.02381134,22.31468964,-168.1073914,-6.388576508,-5.811892986,4.583359241,-214.1190186,75.82414246,191.9647522, 
232,83747365,-30.9539814,24.91665459,-165.9858856,-5.530116558,-10.24302483,4.156192303,-226.5810852,78.26255798,178.5092316, 
233,83764032,-33.23709106,27.61592293,-164.2286835,-5.358063221,-12.24069405,5.294691086,-183.3595276,86.69494629,166.2276306, 
234,83780699,-34.51844406,30.39331055,-162.5846558,-5.743997097,-11.08763885,5.818191051,-124.3686447,89.94824982,164.5615387, 
235,83797366,-35.0455513,33.24353409,-161.0508423,-5.635074139,-9.355839729,5.895439625,-79.77261353,95.50241089,161.8235931, 
236,83814033,-35.35422134,36.062603,-159.6455688,-5.628772259,-8.016391754,5.971822739,-66.07093048,97.87236023,154.2280121, 
237,83830700,-35.70607758,38.88557053,-158.2773743,-5.857705593,-6.999546528,5.548666477,-70.65914154,99.61698914,151.5163727, 
238,83847367,-36.06885529,41.75513077,-156.8378906,-6.174787521,-6.565593719,5.375576496,-77.25663757,100.5197601,154.3555298, 
239,83864034,-36.28056335,44.67468262,-155.2547302,-6.714491367,-6.284636497,5.597975254,-77.36230469,100.1714859,159.3682709, 
240,83880701,-36.31637573,47.57535553,-153.4006958,-7.467634678,-5.832932949,5.382091045,-81.96990204,94.25626373,165.2695313, 
241,83897368,-36.10936737,50.46243286,-151.1221619,-8.284806252,-5.393366337,5.106582642,-90.44412231,86.42086029,174.7821198, 
242,83914035,-35.48788071,53.33108521,-148.335144,-8.734098434,-5.328320026,4.75931406,-93.98342133,78.85253143,184.4662628, 
243,83930702,-34.41679764,56.17388916,-145.0910797,-9.381291389,-5.57990551,4.746734142,-94.40758514,75.04473114,189.870575, 
244,83947369,-32.87064743,58.92432785,-141.3788452,-10.54342842,-5.935952663,5.224172115,-94.93160248,70.75148773,191.0042267, 
245,83964036,-30.84257317,61.4577713,-137.1934967,-11.57747459,-5.940425396,5.68857193,-95.97931671,62.80529785,186.3428345, 
246,83980703,-28.38928795,63.69298172,-132.520401,-11.94325256,-5.196584702,5.548274517,-101.4733658,52.36771393,178.6456909, 
247,83997370,-25.9480896,65.65036774,-127.603508,-11.69862366,-4.59250021,5.001190662,-119.9857864,46.47909546,166.0310211, 
248,84014037,-24.21642494,67.3046875,-122.9032059,-11.31752968,-4.040793419,4.589836597,-154.4881897,41.84765244,144.1783752, 
249,84030704,-23.74725151,68.63965607,-118.8675766,-10.73303604,-3.602140903,4.555866718,-196.1069794,35.99103928,115.7296753, 
250,84047371,-24.54839516,69.65179443,-115.755928,-10.11563683,-3.80794239,5.260702133,-222.3374786,28.00552559,85.72555542, 
251,84064038,-26.20041847,70.36841583,-113.7222137,-9.583763123,-5.296456337,5.994766712,-213.5970001,20.82721329,56.39211273, 
252,84080705,-28.12534142,70.89244843,-112.9066849,-9.061044693,-6.487133026,6.100417137,-161.469696,20.51139832,29.16497231, 
253,84097372,-29.7632637,71.33127594,-113.279068,-8.696378708,-6.435246468,5.823424816,-76.95927429,26.59249878,6.938374519, 
254,84114039,-30.8256588,71.76773071,-114.6229553,-8.72924614,-5.539298534,5.619997978,12.91511917,35.62703323,-8.149486542, 
255,84130706,-31.3254509,72.17782593,-116.5922623,-9.196158409,-4.137348652,5.303192139,82.52498627,40.18854904,-17.80582619, 
256,84147373,-31.24815941,72.55025482,-118.6097641,-9.350281715,-2.494658947,5.048477173,120.1358566,38.47126389,-18.83474159, 
257,84164040,-30.7491951,72.85145569,-120.2735367,-9.234928131,-1.157366157,4.999384403,125.3631897,31.18933105,-15.18864059, 
258,84180707,-30.10779572,73.06324768,-121.4219437,-9.057602882,-0.373907328,5.079435825,104.4608154,21.66029358,-10.02113628, 
259,84197374,-29.70538521,73.09518433,-122.1512299,-9.254760742,-0.385662019,5.399972916,66.08189392,8.549308777,-9.131834984, 
260,84214041,-29.75481796,72.86727905,-122.606308,-9.541689873,-0.880330145,5.469789028,23.19597054,-7.31081152,-12.76747131, 
261,84230708,-30.24424934,72.41496277,-122.8759689,-9.673636436,-0.977273464,4.95731163,-13.891469,-20.42891312,-16.77978325, 
262,84247375,-30.78701973,71.82575226,-122.8297348,-9.729846001,-1.178057432,4.770360947,-35.18777084,-30.18681335,-16.23587799, 
263,84264042,-31.16921043,71.12015533,-122.5873642,-9.604270935,-2.397336245,4.680446148,-36.71658325,-37.93797684,-16.83097458, 
264,84280709,-31.29180527,70.32141876,-122.348526,-9.258018494,-3.264194727,4.417188644,-20.88753891,-42.64951706,-19.75942802, 
265,84297376,-31.10133934,69.47133636,-122.1837921,-9.031084061,-3.435824156,4.368503571,2.140933275,-44.56163406,-22.41510582, 
266,84314043,-30.71027946,68.54985046,-122.1858978,-9.037392616,-3.410205126,4.699989319,23.57246399,-46.53522873,-27.27667427, 
267,84330710,-30.34068489,67.45639801,-122.353157,-9.593126297,-2.692662239,5.391253948,31.46919823,-53.66698837,-35.34580612, 
268,84347377,-30.18699074,66.18614197,-122.4851532,-9.730417252,-1.611056089,4.903237343,16.48419762,-63.26106262,-39.84920883, 
269,84364044,-30.36421776,64.82196808,-122.5437469,-9.545930862,-1.602644682,4.558774471,-7.45873642,-68.93549347,-41.27196121, 
270,84380711,-30.66793251,63.43484497,-122.5186234,-9.473552704,-2.252741098,4.480351925,-19.60459518,-71.01042938,-40.44804764, 
271,84397378,-30.80270195,61.97121048,-122.4149246,-9.482748985,-3.193654537,5.365778446,-13.63661194,-75.91407013,-41.17591858, 
272,84414045,-30.66114616,60.44882965,-122.2804108,-9.027682304,-3.514112949,5.172597408,1.400894403,-79.44741058,-42.05260086, 
273,84430712,-30.38493347,58.93016815,-122.1973877,-8.833890915,-3.369460821,4.993068218,12.25912762,-78.68736267,-42.79507828, 
274,84447379,-30.14621544,57.44003296,-122.1543579,-8.835457802,-2.770975351,4.45462513,12.1251564,-76.80760956,-42.54570389, 
275,84464046,-30.01691628,56.03368378,-122.1091003,-8.809576988,-2.136622906,4.087043285,5.496362209,-72.66919708,-39.67184448, 
276,84480713,-29.73715782,54.63959885,-121.9711533,-8.852974892,-3.141304016,5.053889751,9.994840622,-73.81188202,-36.29061508, 
277,84497380,-29.0718441,53.25582504,-121.8407288,-8.740617752,-4.321193218,5.269603729,33.62029648,-73.5341568,-35.46666718, 
278,84514047,-28.15778542,51.89266586,-121.8352203,-8.838859558,-3.882978201,4.956400394,54.62945938,-70.82569122,-37.69036865, 
279,84530714,-27.32670021,50.53282547,-121.8705063,-8.946558952,-2.446350098,4.436353207,51.58800125,-70.53221893,-37.86359024, 
280,84547381,-26.84514618,49.11479568,-121.8541031,-8.835129738,-2.217324257,4.783287525,28.22912216,-75.0239563,-36.94031906, 
281,84564048,-26.5598259,47.58528137,-121.8029709,-8.648387909,-3.423311472,5.358466148,14.9239502,-81.93696594,-38.24458313, 
282,84580715,-26.20729446,46.06097031,-121.8504944,-8.315555573,-4.133491993,5.111168861,23.34895325,-80.13458252,-41.2429657, 
283,84597382,-25.70364571,44.58162689,-121.9550247,-8.194654465,-3.506619692,4.708632469,34.82834244,-76.98023224,-41.68255997, 
284,84614049,-25.18008614,43.09960175,-122.0735245,-8.107024193,-3.267379522,5.057065487,36.51379395,-77.25094604,-41.73802185, 
285,84630716,-24.6737709,41.61790085,-122.2510147,-7.759790897,-3.313062191,5.306853771,37.75322342,-76.51377869,-43.56141281, 
286,84647383,-23.99512291,40.18769455,-122.4516907,-7.287875175,-3.384877443,5.084539413,48.82303238,-73.69793701,-42.65090942, 
287,84664050,-23.1254673,38.95691299,-122.7574463,-7.381465912,-3.387503862,4.701449394,64.10920715,-61.3483429,-41.51862717, 
288,84680717,-22.06432152,37.88018799,-123.0995483,-7.016902447,-2.98592782,4.759895802,76.69685364,-52.84259415,-38.76035309, 
289,84697384,-20.93136787,36.96697998,-123.4639053,-6.81264019,-2.587317228,4.789662838,81.55899048,-44.06356049,-35.37831116, 
290,84714051,-19.85406494,36.22025299,-123.8536682,-6.683178902,-2.069086313,4.87833643,78.8937912,-34.97144318,-32.40935516, 
291,84730718,-18.89570808,35.62840652,-124.2201309,-6.642252445,-1.546957493,4.80402565,70.72550201,-27.19288063,-27.83721924, 
292,84747385,-18.1047287,35.21591949,-124.5363541,-6.428731918,-1.475121021,4.528653622,58.78233719,-18.25637245,-21.84074402, 
293,84764052,-17.43424606,34.98711014,-124.8090439,-6.423442364,-1.599831343,4.709125519,49.96784592,-8.779998779,-16.32685661, 
294,84780719,-16.8218708,34.90441132,-125.0288925,-6.500023842,-1.37206471,5.097665787,44.63731384,-1.448505044,-11.24138927, 
295,84797386,-16.32615852,34.94431686,-125.2036285,-6.460835457,-1.145987749,5.25506115,36.08415985,4.760616779,-7.058298111, 
296,84814053,-15.9793644,35.06317139,-125.3586731,-6.459805489,-1.493670344,5.676954746,26.48096657,8.887566566,-4.894709587, 
297,84830720,-15.71624184,35.25432587,-125.4907913,-6.557925701,-1.658367753,6.014699936,20.69288826,12.63939285,-2.706633806, 
298,84847387,-15.47830009,35.52591705,-125.5461044,-6.638021469,-1.219241142,5.998628616,16.54273605,16.18478584,2.133567572, 
299,84864054,-15.30190659,35.83565903,-125.5126266,-6.77800703,-1.052488804,6.326752663,9.753177643,17.16665649,6.815716743, 
300,84880721,-15.24495029,36.11904907,-125.4727859,-6.856494904,-1.537124634,6.780172825,2.343141317,15.49656582,6.606135368, 
301,84897388,-15.34518814,36.37474442,-125.4797821,-6.723538876,-1.881045341,6.823777199,-5.43730545,14.42998886,3.944167137, 
302,84914055,-15.50933456,36.62981796,-125.5139923,-6.708333492,-1.913758993,7.009600163,-8.292779922,14.68408203,2.674877882, 
303,84930722,-15.64316177,36.87334061,-125.5463257,-6.678315163,-1.795931578,7.163567543,-6.528830051,13.94342518,2.594991446, 
304,84947389,-15.7420969,37.10636902,-125.5832443,-6.691262722,-1.642178178,7.069951057,-4.263397217,13.35552216,2.225975752, 
305,84964056,-15.80232906,37.28402328,-125.6001205,-6.818639278,-1.815099597,7.497086048,-2.664292097,9.855106354,2.239652395, 
306,84980723,-15.78493977,37.40291595,-125.6179199,-6.739345551,-2.095291853,7.769061565,2.026528358,6.444796562,1.223249912, 
307,84997390,-15.67582417,37.50193787,-125.6134644,-6.518894196,-1.759122968,7.665391445,6.721055031,4.996116638,1.904522538, 
308,85014057,-15.60010242,37.59833908,-125.5971146,-6.396530628,-1.571268559,7.519235134,4.275437832,4.683589458,2.38794899, 
309,85030724,-15.62425041,37.66810608,-125.5741882,-6.457074642,-1.736970067,7.559232712,-1.967586756,3.051458597,2.238370419, 
310,85047391,-15.70454502,37.70813751,-125.5379257,-6.488983154,-1.907546043,7.617319107,-5.833120823,1.150407434,2.356881142, 
311,85064058,-15.75689793,37.74372864,-125.4827881,-6.411874294,-2.021755219,7.496145725,-4.854343414,0.642930031,3.140168428, 
312,85080725,-15.7708559,37.79520035,-125.4099121,-6.283266544,-1.983194947,7.234539032,-3.205090523,1.32435596,4.200470448, 
313,85097392,-15.79005241,37.8290596,-125.3408432,-6.357904434,-1.966742992,7.47759819,-3.380344868,0.347064853,3.731462479, 
314,85114059,-15.84051323,37.82577896,-125.294342,-6.445951462,-2.163309097,7.602070332,-4.42986393,-1.509465456,2.089906693, 
315,85130726,-15.84028816,37.82442856,-125.2816391,-6.430229187,-2.544447422,7.490918159,-0.142707527,-0.965822816,0.577335835, 
316,85147393,-15.70394039,37.8500061,-125.2970047,-6.365778446,-2.72706604,7.35498333,9.068741798,0.949731827,-0.256325543, 
317,85164060,-15.39654922,37.92596436,-125.3172913,-6.349439144,-2.41082859,7.26134491,19.5320797,3.921232939,0.341981262, 
318,85180727,-15.0084219,37.99723816,-125.3559494,-6.357177258,-2.290735483,7.233521461,25.06848717,3.870933294,-0.588536382, 
319,85197394,-14.74939251,38.15743256,-125.4210739,-6.300757408,-1.384479403,5.944228649,18.31720352,9.33372879,-0.440968037, 
320,85214061,-14.68464184,38.2069931,-125.3875198,-7.248267651,-1.36817944,7.216644287,3.005650282,1.68103826,2.326209307, 
321,85230728,-14.78148746,38.13257217,-125.3875504,-7.194729328,-2.184747696,7.172707081,-5.451836586,-5.156214714,-1.132510424, 
322,85247395,-14.96148491,38.07226563,-125.4362488,-6.878529072,-2.158029556,6.437379837,-8.625060081,-3.781235933,-3.165109634, 
323,85264062,-15.32534504,37.99988937,-125.5105438,-6.892089844,-1.548375845,6.031047344,-18.69614983,-4.194283962,-4.560111046, 
324,85280729,-15.94157982,37.80828857,-125.5828629,-7.287055016,-1.670263171,6.589280605,-33.91459274,-11.12611103,-6.475438595, 
325,85297396,-16.74013138,37.50754547,-125.7116241,-7.552488327,-2.69858551,6.6986022,-42.79512405,-16.62797546,-11.0828743, 
326,85314063,-17.58583832,37.15715027,-125.8909225,-7.546495914,-2.489980698,6.292368889,-43.79299927,-18.64844131,-14.54923534, 
327,85330730,-18.50976753,36.79504395,-126.0994568,-7.295371532,-2.273748636,5.743842125,-47.45903397,-18.71142387,-16.46456528, 
328,85347397,-19.5801754,36.46107101,-126.3769836,-7.055746078,-2.453567982,5.069880009,-53.81412888,-15.80392742,-19.46635818, 
329,85364064,-20.68887329,36.19595337,-126.7674103,-7.160665512,-3.131604433,4.643308163,-52.13637543,-9.740068436,-23.5592804, 
330,85380731,-21.64192772,36.06438446,-127.3469772,-7.19959116,-4.252638817,4.31859684,-36.1114006,1.390396118,-29.4647541, 
331,85397398,-22.29166222,36.17800903,-128.1394806,-7.058130741,-3.866513014,3.759153128,-10.28978539,19.20662117,-33.52213287, 
332,85414065,-22.72452164,36.53884506,-129.0773315,-6.896658897,-3.014882565,3.536785364,8.148906708,35.75632477,-34.05241013, 
333,85430732,-23.01806068,37.14029312,-130.1605377,-6.752267838,-3.14265132,3.502928495,22.20181274,51.75760269,-34.41156387, 
334,85447399,-23.16638565,38.00482178,-131.3811493,-6.81870842,-3.012965679,3.317424297,36.69557953,68.66348267,-33.5757103, 
335,85464066,-23.17163849,39.13493347,-132.6838531,-7.00723505,-2.893549681,3.549144745,49.44906235,84.44620514,-30.02466774, 
336,85480733,-23.13607407,40.48931503,-134.0960999,-7.134826183,-2.843676567,3.764756441,57.51049423,98.25998688,-28.3977108, 
337,85497400,-23.18652534,42.08063507,-135.6243286,-7.263095379,-2.638763189,3.914302111,58.68815613,112.7284317,-26.2713604, 
338,85514067,-23.45799065,43.86229324,-137.2581482,-7.499239445,-2.433217525,4.151779175,51.83066177,124.3083344,-23.9812603, 
339,85530734,-24.03146744,45.81835556,-139.0045624,-7.760184288,-2.345944166,4.237738609,40.85464096,135.0087585,-21.15244865, 
340,85547401,-24.91244888,47.90789413,-140.8597107,-8.086638451,-2.411381245,4.579990864,29.81163406,143.2251587,-17.69627762, 
341,85564068,-26.09098244,50.0644455,-142.8054657,-8.416326523,-2.32029438,5.127750397,18.88357162,147.306015,-13.75938225, 
342,85580735,-27.51854324,52.20572662,-144.7849274,-8.889762878,-2.109619141,6.328561783,8.36534214,145.7903595,-8.861798286, 
343,85597402,-29.05703545,54.25007248,-146.6211548,-9.259371758,-1.858320713,7.516727448,-2.522140026,136.8065796,-0.190410942, 
344,85614069,-30.6898632,56.14088058,-148.2024841,-9.279762268,-1.722096205,7.925107956,-18.57525063,122.9738312,9.330872536, 
345,85630736,-32.52311325,57.87466049,-149.5313721,-9.062020302,-1.658040047,7.475419044,-41.70802307,109.0947113,17.33617973, 
346,85647403,-34.6808548,59.50296402,-150.6797638,-8.791658401,-1.651257753,6.615312099,-69.26806641,99.06447601,24.02751923, 
347,85664070,-37.13025284,61.12762451,-151.6941833,-8.736327171,-1.542756915,5.457587719,-92.83763885,94.62480927,32.50710678, 
348,85680737,-39.6759758,62.86920929,-152.587738,-9.163860321,-1.565603375,4.31739378,-104.2222977,95.60350037,44.88806915, 
349,85697404,-41.97242737,64.71562195,-153.3135223,-10.01938725,-2.172953844,4.057833672,-97.58451843,94.53356171,57.50860977, 
350,85714071,-43.61828613,66.51783752,-153.8404083,-10.52878094,-3.37754631,4.267221928,-68.88108063,86.37361908,63.47385788, 
351,85730738,-44.56337357,68.14580536,-154.3466644,-10.47397232,-4.066408634,4.260617256,-27.64413452,76.51747894,59.1627388, 
352,85747405,-45.004673,69.48995972,-154.8191833,-10.52375507,-3.237208605,5.088398457,0.944848061,62.74377823,49.2181282, 
353,85764072,-44.63854599,70.45821381,-154.3166656,-10.3746624,-0.53269136,5.617582321,-5.443230629,32.32321167,48.00458527, 
354,85780739,-43.97920609,71.13227081,-153.1015015,-9.933198929,-0.952633202,5.373897076,-28.47734451,10.71520901,45.09841156, 
355,85797406,-43.52436829,71.45580292,-151.9768677,-9.375571251,-2.970632553,4.92848444,-35.9002037,-2.274713039,28.71159172, 
356,85814073,-43.03196716,71.51624298,-151.0309143,-9.504558563,-3.008850098,5.576897144,-23.61267281,-10.90444374,15.31799221, 
357,85830740,-42.25471115,71.29055023,-149.8903046,-9.624010086,-2.620584249,6.65963459,-17.63261032,-25.76924133,6.65353775, 
358,85847407,-41.41879654,70.76163483,-148.4930725,-9.631115913,-2.792700529,7.65831852,-28.61717606,-42.64014053,-1.024306178, 
359,85864074,-40.55305862,69.92717743,-146.8132782,-9.568068504,-2.981159925,8.309087753,-42.56135178,-60.60032272,-7.343707561, 
360,85880741,-39.25748825,68.93468475,-144.6988831,-9.231327057,-2.913153172,8.084918022,-40.74118423,-74.5806427,-4.022596359, 
361,85897408,-37.74328995,67.76773071,-142.3776855,-8.949892998,-3.691003561,7.465092182,-38.39768982,-86.84272766,-3.302727938, 
362,85914075,-36.34767914,66.27355194,-140.1200104,-8.887364388,-4.303972721,7.079877377,-40.8478241,-103.2681274,-11.61412239, 
363,85930742,-35.13233566,64.39459991,-138.0359497,-8.535871506,-4.73538065,7.530851364,-40.64121246,-121.6647644,-23.18216705, 
364,85947409,-34.07130432,62.15940094,-136.1560516,-8.255163193,-5.000686646,8.483739853,-37.059021,-138.690979,-33.9475708, 
365,85964076,-33.17348862,59.70804596,-134.479126,-7.948904991,-4.686405659,8.280171394,-34.09205246,-148.8411407,-40.11717987, 
366,85980743,-32.42225647,57.16836929,-133.0263062,-7.658148289,-5.186322212,7.438743114,-29.25059891,-151.9381866,-43.42844772, 
367,85997410,-31.48471451,54.55527496,-131.7832947,-7.7584548,-5.975807667,7.775011539,-5.530435085,-154.1918182,-46.56632614, 
368,86014077,-30.11489868,51.86330795,-130.7154083,-7.777335644,-5.630129814,8.070189476,30.84210205,-157.282547,-48.70738602, 
369,86030744,-28.640728,49.14063644,-129.8725433,-7.661295414,-4.318007469,7.345410347,49.41210175,-156.9224548,-50.97040939, 
370,86047411,-27.3392868,46.40516281,-129.1968994,-7.504840851,-3.606476307,6.628781796,48.07811356,-156.4494934,-51.80052567, 
371,86064078,-26.29509735,43.73259354,-128.6998901,-7.082623005,-3.826778173,5.510924816,41.57204056,-151.329483,-52.38074875, 
372,86080745,-25.3830452,41.22012711,-128.4419861,-6.840610981,-4.190564156,5.210934639,44.35805893,-139.4004364,-54.27940369, 
373,86097412,-24.29559708,38.92635345,-128.3079376,-6.611833096,-4.088986397,5.026669979,60.2152977,-126.2756271,-51.08898163, 
374,86114079,-22.9697628,36.89598846,-128.2776642,-6.464585304,-3.558364153,4.818796635,78.64733124,-111.0303574,-46.41833496, 
375,86130746,-21.59057999,35.11050415,-128.3002167,-6.301467419,-2.530925751,4.436511517,83.81658936,-97.63531494,-40.57542801, 
376,86147413,-20.354702,33.61389923,-128.3457642,-5.943750381,-1.95199275,3.809912205,76.00218201,-82.05084991,-33.27028656, 
377,86164080,-19.22691536,32.44890594,-128.3986053,-5.810200214,-1.796215773,3.766392946,69.72961426,-63.99021149,-25.27683258, 
378,86180747,-18.06632233,31.57676697,-128.4193268,-5.922772884,-1.818802118,4.339309692,70.64980316,-48.47871399,-16.91654587, 
379,86197414,-16.95496559,30.9717598,-128.446106,-6.040662766,-1.638088465,4.475837708,67.88833618,-33.55086136,-11.48932076, 
380,86214081,-16.03348732,30.6108799,-128.4712982,-6.296865463,-1.28047061,4.526986122,56.45119476,-19.85742569,-6.725461483, 
381,86230748,-15.28014278,30.44995308,-128.4591675,-6.478200436,-1.609657049,4.542086124,45.21968842,-9.065675735,-1.404988766, 
382,86247415,-14.61130619,30.45476532,-128.4515839,-6.667588711,-1.794096828,4.831387043,40.304142,0.439990252,0.987977028, 
383,86264082,-14.02056217,30.53683281,-128.4362946,-6.90887785,-1.506529212,5.693693638,35.40570831,4.697954178,2.458574295, 
384,86280749,-13.59745407,30.65821648,-128.4225464,-7.029450893,-1.521235824,6.041508675,25.39802551,6.895250797,2.850047588, 
385,86297416,-13.32533169,30.80783463,-128.4195709,-6.993730545,-1.612472296,6.400657177,16.67212105,8.562232971,2.608848572, 
386,86314083,-13.16553211,30.950737,-128.438385,-6.753545761,-1.843215942,6.666646957,10.61018085,8.325219154,1.346895814, 
387,86330750,-12.98855114,31.11032295,-128.4472504,-6.539458752,-1.961935759,6.924306393,11.34585857,9.093360901,2.01860261, 
388,86347417,-12.75716114,31.26728439,-128.4343414,-6.45224762,-1.731503844,7.307423115,13.94975281,8.620463371,3.016103268, 
389,86364084,-12.53434086,31.41407585,-128.4109497,-6.277081966,-1.541370392,7.49674511,13.10856533,7.854346275,3.349017143, 
390,86380751,-12.38085651,31.5505867,-128.4232635,-6.077569485,-1.711493015,7.560246468,10.06141567,7.60688591,1.381857038, 
391,86397418,-12.24191856,31.71673584,-128.4646301,-5.962937355,-1.957042933,7.467075348,10.10517693,9.623440742,0.281342924, 
392,86414085,-12.08830929,31.90810966,-128.5148926,-5.880477428,-1.585250974,7.602122784,11.28532314,11.16236877,0.128601477, 
393,86430752,-11.95479107,32.11180878,-128.5627441,-5.573209286,-1.385045886,7.722392559,10.01011658,11.83138657,0.369296998, 
394,86447419,-11.8328867,32.30894089,-128.604126,-5.551824093,-1.374560833,8.196270943,9.1068964,11.36619377,0.580358565, 
395,86464086,-11.75566769,32.47060776,-128.6346588,-5.729018211,-1.364711404,8.450212479,6.069457054,9.169593811,0.662959397, 
396,86480753,-11.69697189,32.6181488,-128.6255798,-5.766066551,-1.367278337,8.622982979,3.669852495,7.935853481,2.440557957, 
397,86497420,-11.57611847,32.73666,-128.5727081,-5.670408249,-1.53840065,8.701530457,5.962970257,5.791686058,4.234958649, 
398,86514087,-11.460186,32.85928726,-128.4931946,-5.647556305,-1.176551819,7.852772713,4.7867589,5.785488129,5.583634377, 
399,86530754,-11.5666151,32.93322754,-128.408844,-6.285076141,-0.98823601,8.122868538,-8.735219955,2.8692379,5.224467278, 
400,86547421,-11.95512486,32.86436462,-128.3970947,-6.872825623,-1.958508849,8.4215765,-23.31653595,-4.813910007,-0.109782651, 
401,86564088,-12.33073902,32.79177856,-128.4477844,-6.681527615,-2.738560915,7.557323456,-20.50257874,-4.40191412,-3.276708126, 
402,86580755,-12.58219242,32.73077393,-128.4982147,-6.418333054,-2.019637346,7.213792801,-13.02726173,-3.750079632,-3.135976315, 
403,86597422,-12.89084625,32.54794693,-128.5505066,-6.467324257,-1.720638037,7.605885983,-16.3891716,-10.88278008,-4.867872715, 
404,86614089,-13.41361523,32.25505447,-128.663208,-6.680961609,-2.29819417,7.510460377,-27.3024826,-16.61427307,-9.451397896, 
