PacketCounter,SampleTimeFine,Euler_X,Euler_Y,Euler_Z,Acc_X,Acc_Y,Acc_Z,Gyr_X,Gyr_Y,Gyr_Z,
204,1258615611,-107.5111313,-81.18097687,110.0433578,10.97058964,-0.036262624,-2.349215508,-19.65492058,-1.726158023,8.65119648, 
205,1258632278,-106.7757187,-81.02066803,109.1211243,10.20363045,-1.301493526,-1.287983894,-10.40756226,4.792043686,11.84126663, 
206,1258648945,-105.7564621,-80.89076996,107.988678,9.607435226,-2.180665493,-0.44651565,-5.818274021,7.547125816,10.60218525, 
207,1258665612,-104.780159,-80.87374115,106.9744415,9.368252754,-3.111687899,-0.060360968,-1.382023215,8.5266819,3.614996672, 
208,1258682279,-104.1830292,-81.05196381,106.4226837,9.030423164,-3.596571684,0.462447286,3.255215883,7.22006321,-9.0378685, 
209,1258698946,-104.2190018,-81.48149872,106.4570618,9.012969971,-3.924930573,0.548778474,0.003528157,5.534615993,-25.13351822, 
210,1258715613,-105.2919464,-82.24189758,107.4245987,9.152970314,-4.75940609,0.579905689,-6.786361217,3.197309017,-46.37821579, 
211,1258732280,-107.8319092,-83.43019104,109.8199005,9.306434631,-5.35050106,0.515764058,-9.666877747,2.696890593,-73.76448822, 
212,1258748947,-113.2324219,-85.1164093,114.9933701,9.625326157,-5.751051903,0.140133113,-15.01225567,6.043727875,-106.0052032, 
213,1258765614,-128.80513,-87.27272034,130.190094,9.708903313,-5.780125141,-0.008152558,-24.26464844,14.02608395,-141.698349, 
214,1258782281,146.7628326,-88.52170563,-146.0042725,9.448027611,-4.968800068,-0.284877926,-39.56119156,28.52988052,-176.0843353, 
215,1258798948,95.35502625,-85.6917038,-95.59140778,8.65982914,-3.985367298,-0.266147643,-62.14202499,47.20819092,-208.9919434, 
216,1258815615,84.15969086,-81.73478699,-85.79489136,7.308091164,-3.006645441,0.822009921,-86.96473694,65.2276001,-237.5813904, 
217,1258832282,78.5348587,-77.22039032,-81.97761536,6.224222183,-2.243654013,1.236186862,-111.9549332,82.07699585,-262.7745361, 
218,1258848949,74.32212067,-72.21466064,-79.51252747,5.248279572,-1.827029347,1.486890554,-109.7430038,108.4252701,-284.2874756, 
219,1258865616,70.75033569,-66.8631134,-77.39848328,4.247404575,-0.054792449,1.217263579,-95.08384705,138.7687683,-294.551239, 
220,1258882283,67.54113007,-61.18319702,-75.23822784,3.266721725,1.324548721,-0.571487188,-75.58982849,174.5282288,-299.8352661, 
221,1258898950,64.58783722,-55.18545151,-72.98435211,1.233004689,3.439374208,-1.538405538,-61.80840302,211.3917694,-301.5479431, 
222,1258915617,61.65254593,-49.07306671,-71.00971222,-0.813661158,5.708159924,0.142353445,-82.1127243,230.9764862,-295.7058716, 
223,1258932284,58.68050385,-42.84986115,-69.55703735,-1.653580308,5.314027786,0.868075252,-115.1618423,238.5796814,-295.0347595, 
224,1258948951,56.09183121,-36.38571548,-68.46795654,-2.078057289,3.650665998,0.004559172,-113.1405945,251.6459503,-300.6003113, 
225,1258965618,54.29966736,-29.73916245,-67.50850677,-3.965355158,5.511125088,1.00681591,-75.65162659,267.3916931,-300.7671814, 
226,1258982285,52.6538887,-23.19903183,-66.87028503,-5.7417202,7.89376688,3.901216507,-81.22193909,261.1166992,-295.5245972, 
227,1258998952,50.51609039,-17.00874138,-66.74811554,-5.916565895,7.754561901,6.497009277,-125.2460403,235.9768982,-286.9519043, 
228,1259015619,48.1124649,-11.20852566,-67.12708282,-5.034673214,5.425632,7.254897594,-149.1927032,209.700119,-278.1211548, 
229,1259032286,46.4515419,-5.614310265,-67.66792297,-4.080368996,3.978233337,6.333655357,-103.7855911,203.4607544,-267.9265442, 
230,1259048953,46.06768036,0.053130344,-68.17856598,-4.189399719,4.320124626,5.383733273,-23.8950386,212.2070007,-266.1472473, 
231,1259065620,46.49052429,5.794046879,-68.65228271,-5.506207943,7.095424652,4.925339699,27.43522453,216.6808929,-267.6690063, 
232,1259082287,46.72976685,11.48229504,-69.15205383,-6.427435398,8.570699692,5.016952515,19.4552021,211.9394989,-267.2830505, 
233,1259098954,46.46144485,17.09052849,-69.65396118,-7.0210886,9.242829323,4.838213444,-8.10273838,208.9393463,-263.2407837, 
234,1259115621,45.63317108,22.60099602,-70.16105652,-7.677855492,8.696228981,5.340036869,-38.84601974,207.6819,-256.4738464, 
235,1259132288,44.13928986,27.94003487,-70.81900787,-8.144874573,7.812288284,6.167488575,-72.29014587,200.4603271,-249.8503418, 
236,1259148955,41.82937622,33.12083054,-71.81092834,-8.50819397,6.771606922,6.638374805,-107.8711624,191.0187073,-247.867569, 
237,1259165622,39.0163002,38.1206398,-73.13031769,-9.537671089,5.992301941,6.697103024,-122.1824417,185.1072083,-241.9047852, 
238,1259182289,35.97678375,42.95423889,-74.77748108,-11.06921959,5.109580994,7.224185944,-117.6435242,182.7175903,-234.4902039, 
239,1259198956,32.54796219,47.52254105,-76.96704865,-12.08654594,4.306550503,7.823643208,-111.933548,172.6673279,-229.0802002, 
240,1259215623,28.30739975,51.67790222,-80.00114441,-12.34399605,3.72168231,8.060088158,-115.2424393,153.325882,-226.2724915, 
241,1259232290,23.11569023,55.34552002,-83.95066833,-12.38908863,3.009766817,7.714339256,-120.3786545,135.1350861,-220.6851349, 
242,1259248957,17.18494987,58.54750061,-88.77713013,-12.65272045,1.787106276,7.277641773,-112.4793549,123.8743362,-212.7206268, 
243,1259265624,10.77084541,61.34065247,-94.56813812,-13.11021614,0.59579891,6.966226578,-83.41962433,118.4440613,-207.6018982, 
244,1259282291,4.130070686,63.71949005,-101.2358322,-13.92104816,0.662278831,6.64912796,-42.77445221,115.4047089,-199.7160034, 
245,1259298958,-2.758235455,65.6151886,-108.5760727,-14.41688728,1.112558126,6.265294552,-14.50650406,109.2953033,-188.0171356, 
246,1259315625,-9.79934597,67.05767822,-116.1605759,-14.09562016,1.778846979,5.504686832,-4.943664074,103.8893204,-170.3731079, 
247,1259332292,-16.52770424,68.15642548,-123.2981491,-13.43993759,2.075986624,5.128864765,-7.06642437,99.32522583,-142.2575378, 
248,1259348959,-22.70380974,69.02138519,-129.6936646,-12.6844511,1.093182206,5.435664654,-12.69850922,93.99882507,-113.1031265, 
249,1259365626,-28.05271912,69.73993683,-135.2389984,-12.00609016,-0.029137943,5.938214302,-8.96257782,87.36956024,-86.09828186, 
250,1259382293,-32.39996719,70.3765564,-139.8647156,-11.44380188,-0.536002278,5.937508583,0.576594174,78.98686218,-61.38582611, 
251,1259398960,-35.87897873,70.94716644,-143.6730652,-10.85648537,-1.120198488,5.172861576,7.326230049,69.25817871,-42.33562469, 
252,1259415627,-38.55195236,71.48281097,-146.721283,-10.51152611,-1.304773211,4.469799042,13.18486118,59.77914047,-26.45151901, 
253,1259432294,-40.6621933,71.98097229,-149.2081604,-10.29535484,-1.435923696,3.924851179,15.45602036,51.49813461,-16.02408409, 
254,1259448961,-42.38948059,72.42974091,-151.2572021,-10.29415798,-1.1013906,3.595671177,12.35654831,43.29193497,-8.984592438, 
255,1259465628,-44.07660294,72.79951477,-153.0460205,-9.953794479,-1.092367649,3.157393694,0.120271415,36.42632294,-6.957172394, 
256,1259482295,-45.86178207,73.07872772,-154.7663574,-9.655453682,-1.670012236,3.075792074,-9.592367172,31.58500099,-8.434065819, 
257,1259498962,-47.72128296,73.26459503,-156.6074371,-9.474123001,-2.482281685,3.113990545,-7.065699577,29.30259514,-12.65024948, 
258,1259515629,-49.39255905,73.40335846,-158.4754791,-9.583647728,-2.511514425,3.156068563,5.852721214,28.00627518,-13.94437218, 
259,1259532296,-50.76746368,73.46711731,-160.2664795,-9.601345062,-2.843236446,3.315566063,19.18816185,24.38216972,-15.63738918, 
260,1259548963,-51.81135178,73.46432495,-162.0431519,-9.418627739,-3.254798889,3.177279234,38.12199783,22.01929283,-17.98925018, 
261,1259565630,-52.47930908,73.41396332,-163.8130341,-9.400050163,-3.0823946,3.03326726,60.295784,20.5653553,-19.83067322, 
262,1259582297,-52.72309875,73.34914398,-165.4104919,-9.4289217,-2.303173542,2.772645235,75.65388489,17.94665146,-18.55673981, 
263,1259598964,-52.76174927,73.26633453,-166.8186798,-9.481963158,-1.732034922,2.490375042,76.75950623,14.79940987,-17.40522194, 
264,1259615631,-52.80337524,73.16040039,-168.0807648,-9.551071167,-1.787030578,2.396722794,68.28955841,12.17584991,-17.09837151, 
265,1259632298,-52.94194794,73.01725769,-169.2559814,-9.579246521,-2.059119225,2.356244802,57.791008,9.953413963,-18.14322853, 
266,1259648965,-53.11872864,72.85359955,-170.3166199,-9.594244957,-1.98758471,2.276794672,49.02168274,7.895070553,-18.03909874, 
267,1259665632,-53.33963776,72.6635437,-171.2554016,-9.461021423,-2.019057989,2.075644493,39.73149109,5.611223698,-18.20218658, 
268,1259682299,-53.65074539,72.45527649,-172.1213684,-9.416632652,-2.046226263,1.921422243,30.52566528,4.334040165,-18.50318336, 
269,1259698966,-53.94680023,72.26114655,-172.8599548,-9.485022545,-2.202068567,1.773993492,24.64610863,3.43818903,-16.67696571, 
270,1259715633,-54.17793274,72.07779694,-173.4949646,-9.464531898,-2.605686188,1.739440918,22.67160797,2.513208151,-15.13755512, 
271,1259732300,-54.31545258,71.90215302,-174.0742645,-9.388689041,-2.787147522,1.783775687,24.99324608,2.062795162,-14.1956625, 
272,1259748967,-54.33163452,71.73960114,-174.5977173,-9.318602562,-2.885571241,1.739054918,29.59674263,1.985817552,-13.12560844, 
273,1259765634,-54.33799362,71.55425262,-175.1928711,-9.111833572,-3.239497185,1.617334723,34.06990433,2.302791357,-15.03233337, 
274,1259782301,-54.37163162,71.34133911,-175.8831482,-9.028535843,-3.09485364,1.628337145,38.13814163,3.045861959,-17.55862617, 
275,1259798968,-54.36413956,71.13279724,-176.5597839,-9.164017677,-2.659185648,1.666210294,40.08280563,3.225128174,-17.33753204, 
276,1259815635,-54.3039856,70.94148254,-177.1664886,-9.288173676,-2.402123213,1.642354846,39.33501053,2.866149426,-15.81306076, 
277,1259832302,-54.22528839,70.75959015,-177.7024384,-9.261471748,-2.497501373,1.596770167,36.64709854,2.239170313,-14.69202423, 
278,1259848969,-54.13211441,70.60420227,-178.1767578,-9.339819908,-2.654132843,1.58362174,33.9649086,2.215822458,-12.74710274, 
279,1259865636,-54.01439285,70.46549225,-178.5973663,-9.326482773,-2.880818605,1.636976719,32.38513947,1.96589148,-11.36360741, 
280,1259882303,-53.83315659,70.34725952,-178.9669495,-9.285757065,-2.853003263,1.726461768,33.3667717,1.896967649,-9.822946548, 
281,1259898970,-53.55964279,70.25587463,-179.2905273,-9.129244804,-2.801962137,1.709523797,36.34545898,2.110643625,-8.02162838, 
282,1259915637,-53.20132065,70.19049835,-179.5886993,-9.003238678,-2.824936867,1.708973527,39.95188141,2.579975605,-6.483161449, 
283,1259932304,-52.75811768,70.15738678,-179.8562622,-8.947382927,-2.763273001,1.75836277,43.27670288,3.193086147,-4.581809521, 
284,1259948971,-52.27307129,70.15010071,179.900177,-8.901415825,-2.758899927,1.719708562,44.31600571,3.661789417,-3.05525732, 
285,1259965638,-51.86972427,70.1349411,179.5962067,-8.873888969,-2.937513351,1.699922323,42.77703857,4.296129704,-4.202533245, 
286,1259982305,-51.54271698,70.10958099,179.2406464,-8.880218506,-2.895855427,1.737374067,41.08416748,4.702232361,-5.355865479, 
287,1259998972,-51.32455826,70.06787109,178.8014526,-8.81819725,-2.82828331,1.713713646,39.14994049,5.359878063,-7.173209667, 
288,1260015639,-51.20672989,70.02378082,178.2931061,-8.830653191,-2.637250423,1.712502003,36.99410629,6.348325729,-8.190484047, 
289,1260032306,-51.15133286,69.99382019,177.7644958,-8.923321724,-2.436584473,1.734674215,34.29579163,7.166701794,-7.789496899, 
290,1260048973,-51.17429352,69.97806549,177.2245941,-8.994784355,-2.497936964,1.76155746,30.17710114,7.867782116,-7.273931503, 
291,1260065640,-51.25579071,69.97455597,176.6752014,-8.990844727,-2.60803318,1.862810373,26.30868721,8.142868996,-6.563642979, 
292,1260082307,-51.39864731,69.98267365,176.11763,-8.946762085,-2.661881208,1.968261957,23.0883503,8.72495842,-6.111171722, 
293,1260098974,-51.62929535,69.98755646,175.5146179,-8.929831505,-2.734920263,2.051894903,20.38176727,9.358130455,-6.813215256, 
294,1260115641,-51.95097733,69.97145844,174.848053,-8.950660706,-2.738798857,2.127916336,18.49654579,9.645137787,-8.568678856, 
295,1260132308,-52.3169899,69.94260406,174.1559906,-9.003913879,-2.596438169,2.148054361,17.26786041,9.666370392,-9.439857483, 
296,1260148975,-52.66970444,69.91295624,173.5114594,-9.081097603,-2.452997684,2.172815561,15.37366676,8.94492054,-8.840222359, 
297,1260165642,-52.99260712,69.88825226,172.9481506,-9.097700119,-2.432749748,2.176557541,12.57530117,7.865544319,-7.560875416, 
298,1260182309,-53.24176788,69.88491058,172.5018463,-9.161389351,-2.561908007,2.218097925,10.40108776,6.757959843,-5.066412926, 
299,1260198976,-53.40644836,69.89389038,172.1552277,-9.179808617,-2.774534225,2.293006182,9.850795746,5.577392101,-3.23054409, 
300,1260215643,-53.45501709,69.91753387,171.8968964,-9.158203125,-2.819231749,2.330644369,11.84269905,4.651314259,-1.429010153, 
301,1260232310,-53.4171524,69.94944,171.6886597,-9.101476669,-2.816792488,2.318065643,14.20207977,4.120875359,-0.41912654, 
302,1260248977,-53.30434036,69.99121857,171.5228729,-9.081515312,-2.870266438,2.263925076,16.31058693,3.777486563,0.573987603, 
303,1260265644,-53.13483429,70.04202271,171.4046631,-9.054283142,-2.879821539,2.255712748,17.02993202,3.323923349,1.586906672, 
304,1260282311,-52.94755554,70.09399414,171.3221893,-9.031661987,-2.934854031,2.25800252,16.07780266,2.784198999,2.070205927, 
305,1260298978,-52.79021072,70.13301086,171.246048,-9.029713631,-3.009454727,2.2235322,13.92937374,2.224541187,1.52726078, 
306,1260315645,-52.68910217,70.1553421,171.1508331,-9.044740677,-2.981487036,2.226757765,11.63136387,1.932446837,0.494344443, 
307,1260332312,-52.64154434,70.16220856,171.03479,-9.044568062,-2.948373079,2.184672594,9.594002724,1.713176608,-0.495733976, 
308,1260348979,-52.64086533,70.15649414,170.9155884,-9.080974579,-2.875752449,2.17625308,6.963997364,1.310570002,-1.132568121, 
309,1260365646,-52.66801071,70.14452362,170.8096313,-9.086286545,-2.943456888,2.142042637,4.540396214,0.870889604,-1.267559886, 
310,1260382313,-52.70861053,70.12965393,170.7108154,-9.082893372,-3.043381691,2.12320447,3.33273077,0.655243278,-1.314622998, 
311,1260398980,-52.75191116,70.11096954,170.5964355,-9.089484215,-3.067416191,2.089304209,4.045718193,0.771685004,-1.684425712, 
312,1260415647,-52.77787399,70.09338379,170.4670258,-9.047286034,-3.050445318,2.02055192,5.940590858,1.063061595,-1.808487535, 
313,1260432314,-52.80905533,70.07266235,170.3127289,-9.08095932,-2.968256712,1.995474577,7.025802612,1.356276035,-2.261307478, 
314,1260448981,-52.84576035,70.05110931,170.160553,-9.091644287,-2.875660658,1.976941109,6.577335835,1.297353864,-2.271424294, 
315,1260465648,-52.93755341,70.02227783,169.9889221,-9.072497368,-2.857556343,1.994990587,4.368163586,1.356391072,-2.860144854, 
316,1260482315,-53.05749512,69.99240875,169.8235779,-9.053028107,-2.909704208,1.956041455,2.317673922,1.223422647,-2.835146666, 
317,1260498982,-53.20115662,69.95318604,169.6549835,-9.02172184,-2.962569237,1.939102054,1.080702305,0.953676164,-3.319534063, 
318,1260515649,-53.33292389,69.91997528,169.4972229,-8.986036301,-2.97438097,1.944832444,1.179554462,1.001776695,-2.896393061, 
319,1260532316,-53.44815826,69.8919754,169.3484497,-9.007195473,-2.973216534,1.94716084,1.667476416,1.049608469,-2.530099392, 
320,1260548983,-53.52551651,69.87597656,169.2312164,-9.047449112,-2.974627972,1.982517958,2.159060955,0.961577654,-1.56152308, 
321,1260565650,-53.56037521,69.86886597,169.1557922,-9.077651024,-2.950088024,2.01988554,2.355369568,0.586876571,-0.617118776, 
322,1260582317,-53.56489944,69.87667084,169.1166534,-9.099172592,-2.858581066,2.006775379,2.129318237,0.514527142,0.54729861, 
323,1260598984,-53.5315094,69.89768219,169.12883,-9.170321465,-2.891509295,2.030727625,1.512596488,0.134389848,1.811675906, 
324,1260615651,-53.46907425,69.91648102,169.1727753,-9.191200256,-3.015775204,2.098720551,1.470335245,-0.469339877,2.093953371, 
325,1260632318,-53.36675644,69.93962097,169.2281036,-9.104892731,-3.031784534,2.096457243,3.213798761,-0.502085805,2.439975023, 
326,1260648985,-53.22750473,69.96376801,169.2818909,-8.939401627,-3.014086008,2.107725382,5.524806976,-0.430178136,2.477164268, 
327,1260665652,-53.04757309,69.99460602,169.3406525,-8.779132843,-2.93940258,2.094781399,7.67833662,-0.26653862,2.857103586, 
328,1260682319,-52.86257553,70.03320313,169.4004974,-8.796999931,-2.839184761,2.113627672,7.928189278,0.013414655,3.250771046, 
329,1260698986,-52.68355179,70.07208252,169.4826813,-8.89907074,-2.772583723,2.164429665,6.303778648,-0.331223458,3.5330863, 
330,1260715653,-52.52182007,70.09989929,169.5852051,-8.921267509,-2.757583141,2.166580915,4.122562885,-1.047072887,3.259312391, 
331,1260732320,-52.36585617,70.11998749,169.7117462,-8.84545517,-2.706369877,2.13518095,2.417077065,-1.7074579,3.1865592, 
332,1260748987,-52.20814896,70.14420319,169.8631439,-8.863042831,-2.642697096,2.14274478,1.119006157,-1.945201397,3.689739943, 
333,1260765654,-52.02194977,70.17584991,170.0517883,-8.942090034,-2.625199556,2.177813053,0.725511789,-2.253917694,4.506868362, 
334,1260782321,-51.80398941,70.21533966,170.2675629,-9.001836777,-2.616298437,2.17467618,1.098074079,-2.376884222,5.213330746, 
335,1260798988,-51.53033066,70.26821136,170.522934,-9.032938957,-2.616528988,2.191615105,2.199317932,-2.478182554,6.337664127, 
336,1260815655,-51.21291733,70.33406067,170.8092346,-9.039843559,-2.581248283,2.205789328,3.072212219,-2.436908484,7.334461212, 
337,1260832322,-50.86965179,70.40972137,171.1295776,-9.020750046,-2.458805799,2.226487398,2.692222118,-2.542868137,8.214936256, 
338,1260848989,-50.54019547,70.49246979,171.4862518,-9.06283474,-2.38675189,2.205928564,-0.202097073,-2.770219088,8.994997025, 
339,1260865656,-50.22146606,70.58555603,171.9044495,-9.140645027,-2.346528769,2.21553731,-4.333017349,-3.248396397,10.24080181, 
340,1260882323,-49.90158081,70.67871857,172.3986053,-9.153840065,-2.409034014,2.229430914,-8.579900742,-4.318099499,11.19652843, 
341,1260898990,-49.5705986,70.77327728,172.9538879,-9.128726959,-2.47768116,2.233260393,-11.39105415,-5.093294621,12.02535915, 
342,1260915657,-49.22291946,70.8692627,173.5467834,-9.135613441,-2.57194829,2.231364727,-12.53804493,-5.489306927,12.56307507, 
343,1260932324,-48.82502747,70.97105408,174.1929779,-9.177711487,-2.605465412,2.247327566,-12.57044125,-5.930621147,13.50281429, 
344,1260948991,-48.38037872,71.07485962,174.881897,-9.188488007,-2.674623013,2.214268923,-12.20793152,-6.330974579,14.14095688, 
345,1260965658,-47.89231873,71.18637848,175.6027222,-9.211541176,-2.655058861,2.193217278,-11.44020367,-6.320077419,14.89958191, 
346,1260982325,-47.37128067,71.3020401,176.3435211,-9.23391819,-2.731323004,2.166174412,-10.61839199,-6.24955225,15.34516621, 
347,1260998992,-46.8503685,71.41437531,177.0799866,-9.205843925,-2.748196602,2.160357475,-10.40758133,-6.132494926,15.14174271, 
348,1261015659,-46.34239197,71.52732086,177.8101044,-9.177184105,-2.693883657,2.128059149,-10.84755421,-5.83086586,15.08791733, 
349,1261032326,-45.89675903,71.63541412,178.5161591,-9.179899216,-2.620254755,2.121910095,-13.240798,-5.528367519,14.5585022, 
350,1261048993,-45.54075623,71.73280334,179.1991119,-9.156243324,-2.622587204,2.130506516,-17.32798576,-5.522454262,13.78186798, 
351,1261065660,-45.27271271,71.81806183,179.8637238,-9.16496563,-2.583533764,2.164815664,-21.57710838,-5.675147057,13.01336193, 
352,1261082327,-45.07155228,71.89179993,-179.4851074,-9.121842384,-2.619920969,2.119278431,-24.84220886,-5.904345512,12.3337326, 
353,1261098994,-44.88951874,71.95764923,-178.8347473,-9.086466789,-2.658319473,2.090594292,-25.9516201,-6.156197071,11.98743916, 
354,1261115661,-44.69431305,72.02503204,-178.1842499,-9.098678589,-2.687378645,2.074902058,-25.18407631,-6.036635876,12.04470539, 
355,1261132328,-44.47470093,72.09752655,-177.5482025,-9.123193741,-2.757217169,2.023015022,-22.90652847,-5.561285496,12.07072353, 
356,1261148995,-44.24945068,72.17728424,-176.9567261,-9.221928596,-2.763580322,1.973788261,-20.03496552,-4.605870247,11.78438854, 
357,1261165662,-44.04547882,72.25775146,-176.4263916,-9.34526062,-2.744205236,1.941794395,-17.83005142,-3.726166964,11.00464821, 
358,1261182329,-43.88063431,72.34238434,-175.9515228,-9.471776009,-2.610424042,1.924848199,-17.01842117,-2.78948307,10.44040966, 
359,1261198996,-43.80107498,72.42221069,-175.5479126,-9.509049416,-2.573734283,1.852247238,-18.07511139,-2.065154791,9.287914276, 
360,1261215663,-43.82667542,72.49360657,-175.2250977,-9.529196739,-2.574710369,1.826146126,-19.76878929,-1.403200388,7.870244503, 
361,1261232330,-43.95337677,72.55690765,-174.9707642,-9.478067398,-2.636949062,1.77012074,-20.4081974,-0.602020979,6.197040558, 
362,1261248997,-44.19194031,72.59906769,-174.844574,-9.346173286,-2.739419699,1.688201904,-19.72174072,0.073566176,3.643277168, 
363,1261265664,-44.53355789,72.62378693,-174.8557587,-9.198149681,-2.684492588,1.641502142,-17.93652725,1.037398577,1.135597825, 
364,1261282331,-44.96891785,72.63537598,-174.9909058,-9.102597237,-2.588321924,1.541739464,-16.44523811,2.020837307,-0.97908479, 
365,1261298998,-45.51170349,72.62969971,-175.2497559,-9.134288788,-2.554600477,1.455095172,-15.78016567,2.863521576,-3.251714468, 
366,1261315665,-46.11944199,72.6033783,-175.5849304,-9.282671928,-2.526104689,1.41155982,-15.27796364,3.007618904,-5.065914631, 
367,1261332332,-46.77875137,72.55230713,-175.990036,-9.415132523,-2.561278582,1.293689132,-14.14864445,2.991495371,-7.032689095, 
368,1261348999,-47.46166992,72.47924042,-176.4655762,-9.49730587,-2.639199495,1.200343251,-11.49417591,3.120807648,-8.847101212, 
369,1261365666,-48.13815308,72.39824677,-177.0072937,-9.557627678,-2.60152626,1.139771938,-7.218687057,3.827244043,-10.01323891, 
370,1261382333,-48.78181458,72.32382965,-177.5852966,-9.598866463,-2.5744524,1.105756283,-3.140566587,4.724411488,-10.14066029, 
371,1261399000,-49.37314606,72.25887299,-178.1767731,-9.630277634,-2.629418612,1.126663566,0.725550354,5.397564888,-9.831310272, 
372,1261415667,-49.91453934,72.21014404,-178.7748108,-9.625092506,-2.63564539,1.168020487,4.030998707,6.213150501,-9.115921974, 
373,1261432334,-50.42400742,72.17550659,-179.3737335,-9.591832161,-2.687725544,1.241855621,6.125042915,6.883960247,-8.463438988, 
374,1261449001,-50.9231987,72.15709686,-179.9836273,-9.55035305,-2.763002396,1.263959408,7.507413387,7.758341312,-7.816808224, 
375,1261465668,-51.41785812,72.13974762,179.3939819,-9.436397552,-2.858317852,1.343148708,8.242741585,7.990187645,-7.773036957, 
376,1261482335,-51.93088913,72.11975098,178.7489014,-9.278331757,-2.93787837,1.384235978,8.437054634,8.285438538,-8.085205078, 
377,1261499002,-52.4787178,72.08853149,178.0776367,-9.206851959,-2.98659277,1.419845819,7.933404922,8.353965759,-8.852766037, 
378,1261515669,-53.07278824,72.03446198,177.357605,-9.163915634,-3.122574568,1.504625559,7.814715862,8.318722725,-10.37960625, 
379,1261532336,-53.67533112,71.95684052,176.6059723,-9.175005913,-3.227926493,1.604997158,9.146618843,8.102028847,-11.79313755, 
380,1261549003,-54.2740593,71.85397339,175.8161469,-9.19879818,-3.290464878,1.670320272,11.66805267,7.991665363,-13.40770149, 
381,1261565670,-54.82640839,71.73461914,175.0070343,-9.154456139,-3.269390583,1.687897325,15.41623878,7.896275043,-14.34536457, 
382,1261582337,-55.32759857,71.59941101,174.1539459,-9.122128487,-3.238995314,1.695390463,18.92576027,7.814727783,-15.07931995, 
383,1261599004,-55.78647995,71.46105957,173.3191681,-9.099212646,-3.175848722,1.726153851,22.30387115,8.07029438,-15.47972965, 
384,1261615671,-56.20772934,71.31171417,172.4443359,-9.126541138,-3.124700546,1.747024059,24.89117241,8.143974304,-15.99002075, 
385,1261632338,-56.61713791,71.15383148,171.551712,-9.156603813,-3.008220434,1.755999088,26.56600761,8.386864662,-16.6091938, 
386,1261649005,-57.03480148,70.98452759,170.6472931,-9.129052162,-2.926462889,1.738801479,26.69185448,8.457300186,-17.31860352, 
387,1261665672,-57.46328354,70.80762482,169.7445679,-9.135457039,-2.727777958,1.774919748,25.89100075,8.453593254,-17.69925499, 
388,1261682339,-57.90269852,70.63223267,168.875412,-9.096530914,-2.576879025,1.79400754,23.27915955,8.222623825,-17.28595352, 
389,1261699006,-58.36358643,70.45580292,168.0426483,-9.033968925,-2.522556305,1.822595239,19.87425613,7.850997925,-16.97442627, 
390,1261715673,-58.82220459,70.28535461,167.2441864,-9.023143768,-2.532501221,1.861626148,18.01897812,7.719883919,-16.32260132, 
391,1261732340,-59.25600433,70.12772369,166.4763947,-9.008450508,-2.492547989,1.916401505,17.73122978,7.836920738,-15.35343742, 
392,1261749007,-59.66955185,69.98524475,165.7391052,-9.050575256,-2.382777452,1.965452194,17.18053818,7.987431526,-14.26114082, 
393,1261765674,-60.06199265,69.85513306,165.0561218,-9.118414879,-2.353636265,2.022464991,15.34896564,7.593684196,-13.06267643, 
394,1261782341,-60.42769623,69.73757172,164.4439392,-9.119203568,-2.340084076,2.045465469,12.92817211,6.868917465,-11.68717861, 
395,1261799008,-60.7586174,69.63911438,163.9078674,-9.078780174,-2.34149456,2.055018425,10.70940208,6.197490692,-9.910869598, 
396,1261815675,-61.0317421,69.56591034,163.4615021,-9.012273788,-2.370027542,2.081943512,9.107886314,5.399549961,-7.682263851, 
397,1261832342,-61.23825455,69.52213287,163.1138,-8.983382225,-2.399013281,2.107565641,7.547097683,4.510916233,-5.141878605, 
398,1261849009,-61.39008331,69.5061264,162.8569794,-8.989089012,-2.510463953,2.123948097,5.708789349,3.674295664,-2.771998882, 
399,1261865676,-61.48703003,69.50375366,162.6868134,-9.02976799,-2.650937796,2.112896442,4.133288383,2.49032259,-1.187142253, 
400,1261882343,-61.53380203,69.50541687,162.5846558,-9.044131279,-2.731520891,2.112670422,3.316972256,1.362467527,-0.302223444, 
401,1261899010,-61.53249741,69.501297,162.5415192,-8.995913506,-2.801886082,2.085056782,2.882152081,0.117952876,-0.026918946, 
402,1261915677,-61.46836472,69.5005188,162.5584869,-8.966280937,-2.829942226,2.04456687,3.2710042,-0.885059595,0.743581474, 
